Date,State,Cases_Total,Cases_White,Cases_Black,Cases_Latinx,Cases_Asian,Cases_AIAN,Cases_NHPI,Cases_Multiracial,Cases_Other,Cases_Unknown,Cases_Ethnicity_Hispanic,Cases_Ethnicity_NonHispanic,Cases_Ethnicity_Unknown,Deaths_Total,Deaths_White,Deaths_Black,Deaths_Latinx,Deaths_Asian,Deaths_AIAN,Deaths_NHPI,Deaths_Multiracial,Deaths_Other,Deaths_Unknown,Deaths_Ethnicity_Hispanic,Deaths_Ethnicity_NonHispanic,Deaths_Ethnicity_Unknown
2020-11-18,NH,15749.0,8098.0,428.0,1294.0,318.0,15.0,6.0,116.0,170.0,5304.0,1294.0,9151.0,5304.0,504.0,434.0,9.0,14.0,4.0,0.0,0.0,0.0,1.0,42.0,14.0,448.0,42.0
2021-02-10,NH,69247.0,34048.0,921.0,3854.0,903.0,77.0,0.0,328.0,1914.0,27202.0,3854.0,38191.0,27202.0,1116.0,851.0,12.0,23.0,8.0,1.0,0.0,1.0,9.0,211.0,23.0,882.0,211.0
2020-05-03,NH,1938.0,1205.0,86.0,103.0,49.0,,,,82.0,413.0,,,,60.0,36.0,0.0,3.0,0.0,,,,1.0,20.0,,,
2021-01-17,NH,56864.0,26600.0,800.0,3690.0,726.0,60.0,0.0,254.0,1547.0,23187.0,3690.0,29987.0,23187.0,933.0,720.0,12.0,23.0,6.0,1.0,0.0,0.0,4.0,167.0,23.0,743.0,167.0
2020-08-05,NH,6719.0,4309.0,341.0,758.0,176.0,,,,248.0,887.0,758.0,5074.0,887.0,418.0,387.0,9.0,11.0,4.0,,,,1.0,6.0,11.0,401.0,6.0
2021-02-28,NH,75424.0,38068.0,1000.0,4092.0,1014.0,86.0,0.0,375.0,2043.0,28746.0,4092.0,42586.0,28746.0,1170.0,884.0,12.0,23.0,8.0,1.0,0.0,2.0,10.0,230.0,23.0,917.0,230.0
2020-04-15,NH,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-07,NH,5043.0,2751.0,248.0,373.0,116.0,,,,269.0,1286.0,373.0,3384.0,1286.0,286.0,164.0,6.0,8.0,2.0,,,,13.0,93.0,8.0,185.0,93.0
2020-10-18,NH,9694.0,6293.0,402.0,1141.0,275.0,,,,285.0,1298.0,1141.0,7255.0,1298.0,467.0,419.0,9.0,13.0,4.0,,,,1.0,21.0,13.0,433.0,21.0
2020-10-25,NH,10328.0,6805.0,408.0,1184.0,283.0,,,,284.0,1364.0,1184.0,7780.0,1364.0,473.0,424.0,9.0,14.0,4.0,,,,1.0,21.0,14.0,438.0,21.0
2020-08-30,NH,7254.0,4705.0,357.0,873.0,193.0,,,,253.0,873.0,873.0,5508.0,873.0,432.0,396.0,9.0,12.0,4.0,,,,2.0,9.0,12.0,411.0,9.0
2020-11-29,NH,20480.0,11265.0,483.0,1596.0,388.0,24.0,7.0,126.0,261.0,6330.0,1596.0,12554.0,6330.0,526.0,458.0,9.0,16.0,4.0,0.0,0.0,0.0,1.0,38.0,16.0,472.0,38.0
2020-05-24,NH,4149.0,1981.0,150.0,233.0,80.0,,,,253.0,1452.0,233.0,2464.0,1452.0,209.0,88.0,0.0,4.0,0.0,,,,10.0,107.0,4.0,98.0,107.0
2020-12-09,NH,27592.0,14046.0,535.0,1802.0,430.0,29.0,11.0,139.0,376.0,10224.0,1802.0,15566.0,10224.0,570.0,483.0,9.0,16.0,4.0,0.0,0.0,0.0,1.0,57.0,16.0,497.0,57.0
2020-10-21,NH,9917.0,6550.0,404.0,1161.0,279.0,,,,283.0,1240.0,1161.0,7516.0,1240.0,469.0,422.0,9.0,13.0,4.0,,,,1.0,20.0,13.0,436.0,20.0
2020-04-22,NH,1447.0,937.0,63.0,70.0,37.0,,,,51.0,289.0,,,,,,,,,,,,,,,,
2020-12-13,NH,30956.0,15410.0,568.0,1923.0,454.0,29.0,11.0,152.0,543.0,11866.0,1923.0,17167.0,11866.0,603.0,503.0,9.0,17.0,4.0,0.0,0.0,0.0,1.0,69.0,17.0,517.0,69.0
2020-10-28,NH,10641.0,7046.0,414.0,1196.0,287.0,,,,285.0,1413.0,1196.0,8032.0,1413.0,478.0,427.0,9.0,14.0,4.0,,,,1.0,23.0,14.0,441.0,23.0
2020-07-12,NH,6054.0,3740.0,309.0,587.0,153.0,,,,260.0,1005.0,587.0,4462.0,1005.0,391.0,304.0,7.0,11.0,3.0,,,,10.0,56.0,11.0,324.0,56.0
2021-01-27,NH,63563.0,30632.0,863.0,3674.0,822.0,74.0,0.0,294.0,1784.0,25420.0,3674.0,34469.0,25420.0,1006.0,775.0,12.0,20.0,7.0,1.0,0.0,0.0,4.0,187.0,20.0,799.0,187.0
2020-09-06,NH,7447.0,4830.0,361.0,911.0,197.0,,,,255.0,893.0,911.0,5643.0,893.0,433.0,397.0,9.0,12.0,4.0,,,,2.0,9.0,12.0,412.0,9.0
2021-02-03,NH,66721.0,32364.0,895.0,3759.0,875.0,73.0,0.0,305.0,1874.0,26576.0,3759.0,36386.0,26576.0,1076.0,824.0,12.0,22.0,7.0,1.0,0.0,1.0,7.0,202.0,22.0,852.0,202.0
2020-05-20,NH,3868.0,1685.0,131.0,193.0,70.0,,,,206.0,1583.0,193.0,2092.0,1583.0,190.0,73.0,0.0,3.0,0.0,,,,3.0,111.0,3.0,76.0,111.0
2020-07-19,NH,6203.0,3945.0,320.0,632.0,163.0,,,,248.0,895.0,632.0,4676.0,895.0,398.0,372.0,9.0,11.0,4.0,,,,1.0,1.0,11.0,386.0,1.0
2020-08-26,NH,7159.0,4693.0,356.0,863.0,193.0,,,,249.0,805.0,863.0,5491.0,805.0,430.0,395.0,9.0,12.0,4.0,,,,2.0,8.0,12.0,410.0,8.0
2020-07-05,NH,5897.0,3604.0,299.0,542.0,148.0,,,,263.0,1041.0,542.0,4314.0,1041.0,381.0,288.0,7.0,10.0,3.0,,,,9.0,64.0,10.0,307.0,64.0
2020-12-16,NH,33433.0,16490.0,585.0,2019.0,486.0,29.0,11.0,158.0,651.0,13004.0,2019.0,18410.0,13004.0,625.0,520.0,9.0,18.0,4.0,0.0,0.0,0.0,1.0,73.0,18.0,534.0,73.0
2020-08-23,NH,7107.0,4593.0,355.0,859.0,192.0,,,,250.0,858.0,859.0,5390.0,858.0,429.0,395.0,9.0,11.0,4.0,,,,2.0,8.0,11.0,410.0,8.0
2020-10-14,NH,9349.0,6127.0,398.0,1124.0,270.0,,,,275.0,1155.0,1124.0,7070.0,1155.0,458.0,416.0,9.0,13.0,4.0,,,,1.0,15.0,13.0,430.0,15.0
2021-02-21,NH,73413.0,36618.0,973.0,4001.0,961.0,81.0,0.0,357.0,2019.0,28403.0,4001.0,41009.0,28403.0,1154.0,870.0,12.0,23.0,8.0,1.0,0.0,2.0,10.0,228.0,23.0,903.0,228.0
2021-02-24,NH,74258.0,37249.0,985.0,4035.0,984.0,81.0,0.0,363.0,2026.0,28535.0,4035.0,41688.0,28535.0,1157.0,872.0,12.0,23.0,8.0,1.0,0.0,2.0,10.0,229.0,23.0,905.0,229.0
2020-07-01,NH,5802.0,3554.0,297.0,513.0,146.0,,,,264.0,1028.0,513.0,4261.0,1028.0,373.0,280.0,7.0,10.0,3.0,,,,9.0,64.0,10.0,299.0,64.0
2020-07-22,NH,6295.0,4012.0,325.0,657.0,164.0,,,,246.0,891.0,657.0,4747.0,891.0,402.0,375.0,9.0,11.0,4.0,,,,1.0,2.0,11.0,389.0,2.0
2020-07-15,NH,6113.0,3822.0,314.0,611.0,162.0,,,,259.0,945.0,611.0,4557.0,945.0,394.0,326.0,8.0,11.0,3.0,,,,10.0,36.0,11.0,347.0,36.0
2020-12-06,NH,24771.0,12904.0,513.0,1737.0,415.0,28.0,9.0,136.0,340.0,8689.0,1737.0,14345.0,8689.0,564.0,480.0,9.0,16.0,4.0,0.0,0.0,0.0,1.0,54.0,16.0,494.0,54.0
2020-12-02,NH,22332.0,11936.0,494.0,1631.0,393.0,25.0,8.0,130.0,276.0,7439.0,1631.0,13262.0,7439.0,537.0,464.0,9.0,16.0,4.0,0.0,0.0,0.0,1.0,43.0,16.0,478.0,43.0
2020-11-11,NH,13148.0,8098.0,428.0,1294.0,318.0,15.0,6.0,116.0,170.0,2703.0,1294.0,9151.0,2703.0,492.0,434.0,9.0,14.0,4.0,0.0,0.0,0.0,1.0,30.0,14.0,448.0,30.0
2020-12-20,NH,36542.0,17780.0,620.0,2146.0,519.0,31.0,0.0,168.0,810.0,14468.0,2146.0,19928.0,14468.0,656.0,539.0,9.0,19.0,4.0,0.0,0.0,0.0,1.0,84.0,19.0,553.0,84.0
2020-05-13,NH,3299.0,1479.0,105.0,143.0,59.0,,,,149.0,1364.0,,,,150.0,54.0,0.0,4.0,0.0,,,,1.0,91.0,,,
2020-07-08,NH,5952.0,3635.0,301.0,560.0,150.0,,,,264.0,1042.0,560.0,4350.0,1042.0,386.0,290.0,7.0,10.0,3.0,,,,10.0,66.0,10.0,310.0,66.0
2020-04-29,NH,1938.0,1205.0,86.0,103.0,49.0,,,,82.0,413.0,,,,60.0,36.0,0.0,3.0,0.0,,,,1.0,20.0,,,
2020-09-02,NH,7309.0,4744.0,358.0,885.0,193.0,,,,248.0,881.0,885.0,5543.0,881.0,432.0,396.0,9.0,12.0,4.0,,,,2.0,9.0,12.0,411.0,9.0
2020-05-17,NH,3596.0,1685.0,131.0,193.0,70.0,,,,206.0,1311.0,193.0,2092.0,1311.0,172.0,73.0,0.0,3.0,0.0,,,,3.0,93.0,3.0,76.0,93.0
2021-01-31,NH,65695.0,31687.0,881.0,3718.0,854.0,74.0,0.0,300.0,1856.0,26325.0,3718.0,35652.0,26325.0,1057.0,811.0,12.0,21.0,7.0,1.0,0.0,1.0,7.0,197.0,21.0,839.0,197.0
2020-07-26,NH,6436.0,4116.0,335.0,707.0,171.0,,,,248.0,859.0,707.0,4870.0,859.0,409.0,381.0,9.0,11.0,4.0,,,,1.0,3.0,11.0,395.0,3.0
2020-07-19,NJ,176783.0,38404.0,18190.0,32532.0,5407.0,,,,12179.0,70071.0,32532.0,74180.0,70071.0,15706.0,7291.0,2467.0,2721.0,741.0,,,,241.0,2245.0,2721.0,10740.0,2245.0
2020-08-05,NJ,183327.0,41368.0,19257.0,34148.0,5714.0,,,,12774.0,70066.0,34148.0,79113.0,70066.0,15842.0,8455.0,2815.0,3138.0,866.0,,,,287.0,281.0,3138.0,12423.0,281.0
2021-01-17,NJ,627221.0,192899.0,53201.0,124245.0,22021.0,,,,79887.0,130376.0,124245.0,348008.0,130376.0,20439.0,11036.0,3339.0,3849.0,1042.0,,,,588.0,585.0,3849.0,16065.0,585.0
2020-08-16,NJ,187455.0,42950.0,19780.0,35691.0,5881.0,,,,13021.0,70132.0,35691.0,81632.0,70132.0,15912.0,8474.0,2821.0,3140.0,868.0,,,,288.0,321.0,3140.0,12451.0,321.0
2021-01-03,NJ,492042.0,141244.0,60906.0,98851.0,16683.0,,,,60906.0,131112.0,98851.0,262079.0,131112.0,19208.0,10269.0,3183.0,3690.0,994.0,,,,501.0,571.0,3690.0,14947.0,571.0
2020-09-02,NJ,192595.0,45083.0,20367.0,37167.0,6186.0,,,,13796.0,69996.0,37167.0,85432.0,69996.0,15964.0,8508.0,2826.0,3147.0,867.0,,,,287.0,329.0,3147.0,12488.0,329.0
2020-12-13,NJ,400650.0,109496.0,36312.0,81457.0,13074.0,,,,44719.0,115592.0,81457.0,203601.0,115592.0,17751.0,9444.0,3018.0,3457.0,929.0,,,,405.0,498.0,3457.0,13796.0,498.0
2020-12-30,NJ,472264.0,134541.0,41833.0,95532.0,15941.0,,,,57231.0,127186.0,95532.0,249546.0,127186.0,18952.0,10269.0,3183.0,3690.0,994.0,,,,501.0,315.0,3690.0,14947.0,315.0
2020-06-17,NJ,167703.0,33627.0,16283.0,28723.0,4844.0,,,,11201.0,73025.0,28723.0,65955.0,73025.0,12769.0,6550.0,2248.0,2467.0,692.0,,,,206.0,606.0,2467.0,9699.0,606.0
2020-12-02,NJ,346206.0,92669.0,32058.0,71101.0,11158.0,,,,35631.0,103589.0,71101.0,171516.0,103589.0,17145.0,9053.0,2947.0,3343.0,911.0,,,,360.0,531.0,3343.0,13271.0,531.0
2020-04-15,NJ,,,,,,,,,,,,,,726.0,435.0,175.0,,36.0,,,,80.0,,,,
2021-02-10,NJ,732674.0,235798.0,61809.0,144469.0,26662.0,,,,94732.0,169204.0,144469.0,419001.0,169204.0,22250.0,11932.0,3513.0,4063.0,1096.0,,,,766.0,880.0,4063.0,17307.0,880.0
2020-11-18,NJ,289562.0,75024.0,27444.0,58336.0,9242.0,,,,28741.0,90775.0,58336.0,140451.0,90775.0,16655.0,8835.0,2896.0,3263.0,894.0,,,,337.0,430.0,3263.0,12962.0,430.0
2020-09-20,NJ,199762.0,48200.0,20958.0,38471.0,6553.0,,,,14892.0,70688.0,38471.0,90603.0,70688.0,16067.0,8578.0,2846.0,3180.0,872.0,,,,298.0,293.0,3180.0,12594.0,293.0
2020-10-04,NJ,208202.0,51872.0,21575.0,39703.0,6814.0,,,,16054.0,72184.0,39703.0,96315.0,72184.0,16136.0,8627.0,2848.0,3189.0,873.0,,,,302.0,297.0,3189.0,12650.0,297.0
2021-02-21,NJ,766405.0,249670.0,65204.0,151397.0,28209.0,,,,99207.0,172718.0,151397.0,442290.0,172718.0,22858.0,12472.0,3625.0,4210.0,1145.0,,,,832.0,574.0,4210.0,18074.0,574.0
2021-02-03,NJ,705807.0,224998.0,59340.0,139524.0,25445.0,,,,91004.0,165496.0,139524.0,400787.0,165496.0,21693.0,11657.0,3442.0,3984.0,1077.0,,,,746.0,787.0,3984.0,16922.0,787.0
2020-05-03,NJ,,,,,,,,,,,,,,7871.0,3420.0,1282.0,1125.0,347.0,,,,340.0,1357.0,1125.0,5389.0,1357.0
2020-07-01,NJ,171928.0,36216.0,17351.0,31016.0,5179.0,,,,11971.0,70195.0,31016.0,70717.0,70195.0,15078.0,7011.0,2363.0,2638.0,723.0,,,,229.0,2114.0,2638.0,10326.0,2114.0
2020-05-17,NJ,146334.0,27639.0,13415.0,23004.0,3825.0,,,,8285.0,70166.0,23004.0,53164.0,70166.0,10356.0,5201.0,1807.0,1853.0,532.0,,,,331.0,632.0,1853.0,7871.0,632.0
2020-11-11,NJ,263495.0,68107.0,25622.0,53221.0,8517.0,,,,24095.0,83933.0,53221.0,126341.0,83933.0,16476.0,8777.0,2886.0,3240.0,888.0,,,,329.0,356.0,3240.0,12880.0,356.0
2020-06-07,NJ,164164.0,33159.0,16090.0,28271.0,4770.0,,,,11074.0,70800.0,28271.0,65093.0,70800.0,12176.0,6449.0,2218.0,2445.0,683.0,,,,192.0,378.0,2445.0,9542.0,378.0
2020-12-06,NJ,368016.0,99217.0,33716.0,75211.0,11926.0,,,,38447.0,109499.0,75211.0,183306.0,109499.0,17321.0,9200.0,2979.0,3393.0,916.0,,,,378.0,455.0,3393.0,13473.0,455.0
2021-01-10,NJ,584828.0,176732.0,48923.0,116666.0,20363.0,,,,73538.0,148606.0,116666.0,319556.0,148606.0,19886.0,10636.0,3250.0,3763.0,1025.0,,,,539.0,673.0,3763.0,15450.0,673.0
2021-01-13,NJ,602629.0,183740.0,50368.0,119959.0,21104.0,,,,76036.0,151422.0,119959.0,331248.0,151422.0,20161.0,10636.0,3250.0,3763.0,1025.0,,,,539.0,948.0,3763.0,15450.0,948.0
2020-08-09,NJ,184773.0,41950.0,19478.0,34875.0,5792.0,,,,12838.0,69840.0,34875.0,80058.0,69840.0,15874.0,8455.0,2815.0,3138.0,866.0,,,,287.0,313.0,3138.0,12423.0,313.0
2020-05-06,NJ,,,,,,,,,,,,,,8549.0,3420.0,1282.0,1125.0,347.0,,,,340.0,2035.0,1125.0,5389.0,2035.0
2020-07-15,NJ,176278.0,37910.0,18019.0,32155.0,5353.0,,,,12159.0,70682.0,32155.0,73441.0,70682.0,15634.0,7249.0,2451.0,2700.0,738.0,,,,238.0,2258.0,2700.0,10676.0,2258.0
2020-09-27,NJ,203548.0,49888.0,21274.0,38991.0,6672.0,,,,15467.0,71256.0,38991.0,93301.0,71256.0,16109.0,8596.0,2851.0,3184.0,769.0,,,,301.0,305.0,3184.0,12620.0,305.0
2020-06-10,NJ,165346.0,33627.0,16283.0,28723.0,4844.0,,,,11201.0,70668.0,28723.0,65955.0,70668.0,12377.0,6538.0,2248.0,2479.0,692.0,,,,206.0,214.0,2479.0,9687.0,214.0
2021-02-14,NJ,745987.0,241067.0,63089.0,147253.0,27263.0,,,,96561.0,170754.0,147253.0,427980.0,170754.0,22454.0,12266.0,3578.0,4150.0,1125.0,,,,799.0,536.0,4150.0,17768.0,536.0
2020-10-25,NJ,228468.0,58810.0,23043.0,44332.0,7442.0,,,,18520.0,76321.0,44332.0,107815.0,76321.0,16285.0,8699.0,2865.0,3213.0,885.0,,,,308.0,315.0,3213.0,12757.0,315.0
2020-04-12,NJ,,,,,,,,,,,,,,726.0,435.0,175.0,,36.0,,,,80.0,,,,
2020-11-08,NJ,254595.0,68845.0,25034.0,51333.0,8275.0,,,,22876.0,78232.0,51333.0,125030.0,78232.0,16429.0,8777.0,2886.0,3240.0,888.0,,,,329.0,309.0,3240.0,12880.0,309.0
2020-11-15,NJ,279274.0,72518.0,26792.0,56557.0,8980.0,,,,26885.0,87542.0,56557.0,135175.0,87542.0,16566.0,8835.0,2896.0,3263.0,894.0,,,,337.0,341.0,3263.0,12962.0,341.0
2021-01-31,NJ,696831.0,220815.0,58386.0,137282.0,24999.0,,,,90011.0,165336.0,137282.0,394211.0,165336.0,21484.0,11657.0,3442.0,3984.0,1077.0,,,,746.0,578.0,3984.0,16922.0,578.0
2020-12-09,NJ,381486.0,103794.0,34863.0,77750.0,12408.0,,,,41014.0,111657.0,77750.0,192079.0,111657.0,17542.0,9444.0,3018.0,3457.0,929.0,,,,405.0,289.0,3457.0,13796.0,289.0
2020-09-23,NJ,200988.0,48737.0,21079.0,38678.0,6599.0,,,,15074.0,70821.0,38678.0,91489.0,70821.0,16082.0,8578.0,2846.0,3180.0,872.0,,,,298.0,308.0,3180.0,12594.0,308.0
2020-08-12,NJ,185938.0,42359.0,19606.0,35220.0,5828.0,,,,12953.0,69972.0,35220.0,80746.0,69972.0,15885.0,8455.0,2815.0,3138.0,866.0,,,,287.0,324.0,3138.0,12423.0,324.0
2020-10-21,NJ,223223.0,57349.0,22667.0,43030.0,7288.0,,,,17872.0,75017.0,43030.0,105176.0,75017.0,16245.0,8671.0,2860.0,3202.0,879.0,,,,305.0,328.0,3202.0,12715.0,328.0
2021-01-06,NJ,557271.0,166914.0,47097.0,112251.0,19424.0,,,,68783.0,142802.0,112251.0,302218.0,142802.0,19523.0,10269.0,3183.0,3690.0,994.0,,,,501.0,886.0,3690.0,14947.0,886.0
2020-07-12,NJ,175298.0,37558.0,17880.0,31946.0,5238.0,,,,12107.0,70569.0,31946.0,72783.0,70569.0,15541.0,7223.0,2441.0,2687.0,736.0,,,,236.0,2218.0,2687.0,10636.0,2218.0
2021-03-07,NJ,812609.0,268537.0,69860.0,161066.0,30370.0,,,,107239.0,175537.0,161066.0,476006.0,175537.0,23574.0,12932.0,3743.0,4338.0,1178.0,,,,912.0,471.0,4338.0,18765.0,471.0
2020-09-30,NJ,205275.0,50663.0,21390.0,39269.0,6724.0,,,,15601.0,71628.0,39269.0,94378.0,71628.0,16122.0,8596.0,2851.0,3184.0,872.0,,,,301.0,318.0,3184.0,12620.0,318.0
2020-06-03,NJ,162068.0,32150.0,15671.0,27358.0,4597.0,,,,10975.0,71317.0,27358.0,63393.0,71317.0,11880.0,6092.0,2114.0,2229.0,617.0,,,,377.0,902.0,2229.0,9200.0,902.0
2020-06-14,NJ,166881.0,33627.0,16283.0,28723.0,4844.0,,,,11201.0,72203.0,28723.0,65955.0,72203.0,12625.0,6545.0,2250.0,2469.0,693.0,,,,206.0,462.0,2469.0,9697.0,462.0
2021-02-24,NJ,775386.0,253066.0,66291.0,153221.0,28637.0,,,,101051.0,173120.0,153221.0,449045.0,173120.0,23077.0,12472.0,3625.0,4210.0,1145.0,,,,832.0,793.0,4210.0,18074.0,793.0
2020-08-26,NJ,190306.0,44121.0,20130.0,36624.0,6060.0,,,,13439.0,69932.0,36624.0,83750.0,69932.0,15914.0,8495.0,2829.0,3152.0,870.0,,,,288.0,280.0,3152.0,12482.0,280.0
2020-08-30,NJ,191611.0,44163.0,20265.0,36948.0,6129.0,,,,13663.0,70443.0,36948.0,84220.0,70443.0,15937.0,8508.0,2826.0,3147.0,867.0,,,,287.0,302.0,3147.0,12488.0,302.0
2020-05-20,NJ,150399.0,28389.0,13871.0,23703.0,3925.0,,,,8779.0,71732.0,23703.0,54964.0,71732.0,10747.0,5511.0,1906.0,1978.0,567.0,,,,350.0,691.0,1978.0,8334.0,691.0
2020-11-25,NJ,317905.0,84386.0,29870.0,65328.0,10202.0,,,,31919.0,96200.0,65328.0,156377.0,96200.0,16886.0,9053.0,2947.0,3343.0,911.0,,,,360.0,272.0,3343.0,13271.0,272.0
2020-10-18,NJ,220013.0,54987.0,22085.0,41207.0,7047.0,,,,17089.0,77598.0,41207.0,101208.0,77598.0,16211.0,8651.0,2885.0,3192.0,875.0,,,,305.0,303.0,3192.0,12716.0,303.0
2020-06-24,NJ,169892.0,35380.0,17034.0,30318.0,5065.0,,,,11737.0,70358.0,30318.0,69216.0,70358.0,12995.0,6885.0,2331.0,2593.0,710.0,,,,215.0,261.0,2593.0,10141.0,261.0
2020-07-05,NJ,173402.0,36658.0,17537.0,31320.0,5225.0,,,,12080.0,70582.0,31320.0,71500.0,70582.0,15211.0,7089.0,2389.0,2653.0,728.0,,,,232.0,2120.0,2653.0,10438.0,2120.0
2021-02-17,NJ,755174.0,244975.0,64008.0,149105.0,27699.0,,,,97731.0,171656.0,149105.0,434413.0,171656.0,22632.0,12266.0,3578.0,4150.0,1125.0,,,,799.0,714.0,4150.0,17768.0,714.0
2020-09-06,NJ,194058.0,45715.0,20486.0,37458.0,6266.0,,,,14038.0,70095.0,37458.0,86505.0,70095.0,15989.0,8527.0,2836.0,3159.0,867.0,,,,293.0,307.0,3159.0,12523.0,307.0
2020-07-29,NJ,180766.0,39523.0,18566.0,33084.0,5512.0,,,,12393.0,71688.0,33084.0,75994.0,71688.0,15798.0,7366.0,2491.0,2762.0,752.0,,,,247.0,2180.0,2762.0,10856.0,2180.0
2020-08-23,NJ,189494.0,43774.0,20019.0,36317.0,5994.0,,,,13303.0,70087.0,36317.0,83090.0,70087.0,15946.0,8495.0,2829.0,3152.0,870.0,,,,288.0,312.0,3152.0,12482.0,312.0
2021-02-07,NJ,722166.0,231435.0,60730.0,142366.0,26154.0,,,,93354.0,168128.0,142366.0,411673.0,168128.0,21989.0,11932.0,3513.0,4063.0,1096.0,,,,766.0,619.0,4063.0,17307.0,619.0
2020-04-26,NJ,,,,,,,,,,,,,,5938.0,1879.0,838.0,656.0,205.0,,,,233.0,2127.0,656.0,3155.0,2127.0
2020-08-19,NJ,188427.0,43287.0,19896.0,35989.0,5929.0,,,,13146.0,70180.0,35989.0,82258.0,70180.0,15926.0,8474.0,2821.0,3140.0,868.0,,,,288.0,335.0,3140.0,12451.0,335.0
2020-05-24,NJ,154154.0,29952.0,14600.0,25130.0,4216.0,,,,9566.0,70690.0,25130.0,58334.0,70690.0,11133.0,5749.0,1992.0,2078.0,581.0,,,,366.0,734.0,2078.0,8688.0,734.0
2020-05-27,NJ,156628.0,30504.0,14898.0,25657.0,4294.0,,,,10188.0,71087.0,25657.0,59884.0,71087.0,11339.0,5835.0,2029.0,2125.0,597.0,,,,369.0,384.0,2125.0,8830.0,384.0
2020-06-28,NJ,171182.0,35908.0,17223.0,30741.0,5140.0,,,,11901.0,70269.0,30741.0,70172.0,70269.0,13121.0,6952.0,2356.0,2613.0,716.0,,,,224.0,260.0,2613.0,10248.0,260.0
2020-04-19,NJ,,,,,,,,,,,,,,4190.0,2138.0,924.0,701.0,226.0,,,,201.0,,,,
2020-11-29,NJ,334114.0,88887.0,31130.0,68655.0,10705.0,,,,33896.0,100841.0,68655.0,164618.0,100841.0,16978.0,9053.0,2947.0,3343.0,911.0,,,,360.0,364.0,3343.0,13271.0,364.0
2020-10-11,NJ,213628.0,54139.0,21921.0,40713.0,6975.0,,,,16706.0,73174.0,40713.0,99741.0,73174.0,16174.0,8651.0,2885.0,3192.0,875.0,,,,305.0,266.0,3192.0,12716.0,266.0
2020-10-14,NJ,216023.0,54987.0,22085.0,41207.0,7047.0,,,,17089.0,73608.0,41207.0,101208.0,73608.0,16191.0,8651.0,2885.0,3192.0,875.0,,,,305.0,283.0,3192.0,12716.0,283.0
2020-12-20,NJ,432592.0,119959.0,38772.0,87603.0,14226.0,,,,51137.0,120895.0,87603.0,224094.0,120895.0,18194.0,9698.0,3072.0,3544.0,950.0,,,,440.0,490.0,3544.0,14160.0,490.0
2020-12-23,NJ,445138.0,124574.0,39780.0,90196.0,14754.0,,,,52900.0,122934.0,90196.0,232008.0,122934.0,18466.0,9985.0,3124.0,3616.0,970.0,,,,466.0,305.0,3616.0,14545.0,305.0
2020-05-13,NJ,141560.0,26169.0,12878.0,21705.0,3599.0,,,,7642.0,69567.0,21705.0,50288.0,69567.0,9702.0,5087.0,1768.0,1806.0,523.0,,,,323.0,195.0,1806.0,7701.0,195.0
2020-09-09,NJ,194990.0,46034.0,20558.0,37627.0,6321.0,,,,14185.0,70265.0,37627.0,87098.0,70265.0,16009.0,8527.0,2836.0,3159.0,867.0,,,,293.0,327.0,3159.0,12523.0,327.0
2020-11-01,NJ,239629.0,61927.0,23902.0,47345.0,7812.0,,,,20367.0,78276.0,47345.0,114008.0,78276.0,16354.0,8750.0,2873.0,3225.0,887.0,,,,315.0,304.0,3225.0,12825.0,304.0
2020-07-26,NJ,179363.0,39327.0,18497.0,33016.0,5497.0,,,,12224.0,70802.0,33016.0,75545.0,70802.0,15787.0,7358.0,2486.0,2752.0,750.0,,,,244.0,2197.0,2752.0,10838.0,2197.0
2021-01-24,NJ,662808.0,206956.0,55281.0,130738.0,23327.0,,,,85666.0,160840.0,130738.0,371230.0,160840.0,20951.0,11332.0,3395.0,3924.0,1056.0,,,,643.0,601.0,3924.0,16426.0,601.0
2020-04-29,NJ,,,,,,,,,,,,,,6770.0,1879.0,838.0,656.0,205.0,,,,233.0,2959.0,656.0,3155.0,2959.0
2021-02-28,NJ,789356.0,258650.0,67670.0,156256.0,29236.0,,,,103410.0,174134.0,156256.0,458966.0,174134.0,23252.0,12713.0,3690.0,4278.0,1167.0,,,,882.0,522.0,4278.0,18452.0,522.0
2020-12-16,NJ,415075.0,114242.0,37460.0,84258.0,13562.0,,,,47755.0,117798.0,84258.0,213019.0,117798.0,18003.0,9444.0,3018.0,3457.0,929.0,,,,405.0,750.0,3457.0,13796.0,750.0
2021-01-20,NJ,641140.0,198874.0,53583.0,126865.0,22596.0,,,,81556.0,157666.0,126865.0,356609.0,157666.0,20664.0,11036.0,3339.0,3849.0,1042.0,,,,588.0,810.0,3849.0,16005.0,810.0
2020-09-13,NJ,196634.0,46775.0,20690.0,37936.0,6425.0,,,,14489.0,70319.0,37936.0,88379.0,70319.0,16031.0,8554.0,2841.0,3169.0,870.0,,,,296.0,301.0,3169.0,12561.0,301.0
2020-07-08,NJ,174039.0,37034.0,17669.0,31590.0,5261.0,,,,12056.0,70429.0,31590.0,72020.0,70429.0,15423.0,7168.0,2412.0,2672.0,729.0,,,,230.0,2212.0,2672.0,10539.0,2212.0
2020-10-28,NJ,232997.0,59954.0,23346.0,45541.0,7602.0,,,,19178.0,77376.0,45541.0,110080.0,77376.0,16324.0,8699.0,2865.0,3213.0,885.0,,,,308.0,354.0,3213.0,12757.0,354.0
